ts_code,name,industry
300689.SZ,澄天伟业,通信设备
300690.SZ,双一科技,电气设备
300691.SZ,联合光电,元器件
300692.SZ,中环环保,环境保护
300693.SZ,盛弘股份,电气设备
300694.SZ,蠡湖股份,汽车配件
300695.SZ,兆丰股份,汽车配件
300696.SZ,爱乐达,航空
300697.SZ,电工合金,铜
300698.SZ,万马科技,通信设备
300699.SZ,光威复材,化纤
300700.SZ,岱勒新材,矿物制品
300701.SZ,森霸传感,元器件
300702.SZ,天宇股份,化学制药
300703.SZ,创源股份,文教休闲
300705.SZ,九典制药,化学制药
300706.SZ,阿石创,元器件
300707.SZ,威唐工业,汽车配件
300708.SZ,聚灿光电,半导体
300709.SZ,精研科技,元器件
300710.SZ,万隆光电,通信设备
300711.SZ,广哈通信,通信设备
300712.SZ,永福股份,建筑工程
300713.SZ,英可瑞,电气设备
300715.SZ,凯伦股份,其他建材
300716.SZ,ST泉为,塑料
300717.SZ,华信新材,塑料
300718.SZ,长盛轴承,机械基件
300719.SZ,安达维尔,航空
300720.SZ,海川智能,电器仪表
300721.SZ,怡达股份,化工原料
300722.SZ,新余国科,航空
300723.SZ,一品红,化学制药
300724.SZ,捷佳伟创,专用机械
300725.SZ,药石科技,化学制药
300726.SZ,宏达电子,元器件
300727.SZ,润禾材料,化工原料
300729.SZ,乐歌股份,家居用品
300730.SZ,科创信息,软件服务
300731.SZ,科创新源,橡胶
300732.SZ,设研院,建筑工程
300733.SZ,西菱动力,汽车配件
300735.SZ,光弘科技,元器件
300736.SZ,百邦科技,通信设备
300737.SZ,科顺股份,其他建材
300738.SZ,奥飞数据,软件服务
300739.SZ,明阳电路,元器件
300740.SZ,水羊股份,日用化工
300741.SZ,华宝股份,食品
300743.SZ,天地数码,IT设备
300745.SZ,欣锐科技,汽车配件
300746.SZ,汉嘉设计,建筑工程
300747.SZ,锐科激光,专用机械
300748.SZ,金力永磁,矿物制品
300749.SZ,顶固集创,家居用品
300750.SZ,宁德时代,电气设备
300751.SZ,迈为股份,专用机械
300752.SZ,隆利科技,元器件
300753.SZ,爱朋医疗,医疗保健
300755.SZ,华致酒行,其他商业
300756.SZ,金马游乐,旅游服务
300757.SZ,罗博特科,专用机械
300758.SZ,七彩化学,染料涂料
300759.SZ,康龙化成,化学制药
300760.SZ,迈瑞医疗,医疗保健
300761.SZ,立华股份,农业综合
300762.SZ,上海瀚讯,通信设备
300763.SZ,锦浪科技,电气设备
300765.SZ,新诺威,食品
300766.SZ,每日互动,互联网
300767.SZ,震安科技,橡胶
300768.SZ,迪普科技,软件服务
300769.SZ,德方纳米,化工原料
300770.SZ,新媒股份,影视音像
300771.SZ,智莱科技,IT设备
300772.SZ,运达股份,电气设备
300773.SZ,拉卡拉,软件服务
300774.SZ,倍杰特,环境保护
300775.SZ,三角防务,航空
300776.SZ,帝尔激光,专用机械
300777.SZ,中简科技,化纤
300778.SZ,新城市,建筑工程
300779.SZ,惠城环保,环境保护
300780.SZ,德恩精工,机械基件
300781.SZ,因赛集团,广告包装
300782.SZ,卓胜微,半导体
300783.SZ,三只松鼠,食品
300784.SZ,利安科技,塑料
300785.SZ,值得买,互联网
300786.SZ,国林科技,环境保护
300787.SZ,海能实业,元器件
300788.SZ,中信出版,出版业
300789.SZ,唐源电气,运输设备
300790.SZ,宇瞳光学,元器件
300791.SZ,仙乐健康,医疗保健
300792.SZ,壹网壹创,互联网
300793.SZ,佳禾智能,IT设备
300795.SZ,米奥会展,文教休闲
300796.SZ,贝斯美,农药化肥
300797.SZ,钢研纳克,电器仪表
300798.SZ,锦鸡股份,染料涂料
300800.SZ,力合科技,环境保护
300801.SZ,泰和科技,化工原料
300802.SZ,矩子科技,专用机械
300803.SZ,指南针,软件服务
300804.SZ,广康生化,农药化肥
300805.SZ,电声股份,广告包装
300806.SZ,斯迪克,塑料
300807.SZ,天迈科技,软件服务
300808.SZ,久量股份,家用电器
300809.SZ,华辰装备,机床制造
300810.SZ,中科海讯,船舶
300811.SZ,铂科新材,矿物制品
300812.SZ,易天股份,专用机械
300813.SZ,泰林生物,医疗保健
300814.SZ,中富电路,元器件
300815.SZ,玉禾田,环境保护
300816.SZ,艾可蓝,汽车配件
300817.SZ,双飞集团,机械基件
300818.SZ,耐普矿机,专用机械
300819.SZ,聚杰微纤,纺织
300820.SZ,英杰电气,电气设备
300821.SZ,东岳硅材,化工原料
300822.SZ,贝仕达克,元器件
300823.SZ,建科智能,专用机械
300824.SZ,北鼎股份,家用电器
300825.SZ,阿尔特,汽车服务
300826.SZ,测绘股份,建筑工程
300827.SZ,上能电气,电气设备
300828.SZ,锐新科技,机械基件
300829.SZ,金丹科技,食品
300830.SZ,金现代,软件服务
300831.SZ,派瑞股份,半导体
300832.SZ,新产业,医疗保健
300833.SZ,浩洋股份,专用机械
300834.SZ,星辉环材,化工原料
300835.SZ,龙磁科技,矿物制品
300836.SZ,佰奥智能,专用机械
300837.SZ,浙矿股份,专用机械
300838.SZ,浙江力诺,机械基件
300839.SZ,博汇股份,石油加工
300840.SZ,酷特智能,服饰
300841.SZ,康华生物,生物制药
300842.SZ,帝科股份,电气设备
300843.SZ,胜蓝股份,元器件
300844.SZ,山水比德,建筑工程
300845.SZ,捷安高科,软件服务
300846.SZ,首都在线,软件服务
300847.SZ,中船汉光,化工原料
300848.SZ,美瑞新材,化工原料
300849.SZ,锦盛新材,塑料
300850.SZ,新强联,机械基件
300851.SZ,交大思诺,运输设备
300852.SZ,四会富仕,元器件
300853.SZ,申昊科技,专用机械
300854.SZ,中兰环保,环境保护
300855.SZ,图南股份,小金属
300856.SZ,科思股份,日用化工
300857.SZ,协创数据,IT设备
300858.SZ,科拓生物,食品
300859.SZ,西域旅游,旅游服务
300860.SZ,锋尚文化,文教休闲
300861.SZ,美畅股份,矿物制品
300862.SZ,蓝盾光电,电器仪表
300863.SZ,卡倍亿,汽车配件
300864.SZ,南大环境,环境保护
300865.SZ,大宏立,专用机械
300866.SZ,安克创新,元器件
300867.SZ,圣元环保,环境保护
300868.SZ,杰美特,元器件
300869.SZ,康泰医学,医疗保健
300870.SZ,欧陆通,电气设备
300871.SZ,回盛生物,农业综合
300872.SZ,天阳科技,软件服务
300873.SZ,海晨股份,仓储物流
300875.SZ,捷强装备,专用机械
300876.SZ,蒙泰高新,化纤
300877.SZ,金春股份,纺织
300878.SZ,维康药业,中成药
300879.SZ,大叶股份,农用机械
300880.SZ,迦南智能,电器仪表
300881.SZ,盛德鑫泰,钢加工
300882.SZ,万胜智能,电器仪表
300883.SZ,龙利得,造纸
300884.SZ,狄耐克,IT设备
300885.SZ,海昌新材,机械基件
300886.SZ,华业香料,化工原料
300887.SZ,谱尼测试,电器仪表
300888.SZ,稳健医疗,医疗保健
300889.SZ,爱克股份,电气设备
300890.SZ,翔丰华,电气设备
300891.SZ,惠云钛业,化工原料
300892.SZ,品渥食品,乳制品
300893.SZ,松原安全,汽车配件
300894.SZ,火星人,家用电器
300895.SZ,铜牛信息,软件服务
300896.SZ,爱美客,医疗保健
300897.SZ,山科智能,电器仪表
300898.SZ,熊猫乳品,乳制品
300899.SZ,*ST凯鑫,环境保护
300900.SZ,广联航空,航空
300901.SZ,中胤时尚,服饰
300902.SZ,国安达,专用机械
300903.SZ,科翔股份,元器件
300904.SZ,威力传动,电气设备
300905.SZ,宝丽迪,染料涂料
300906.SZ,日月明,运输设备
300907.SZ,康平科技,电气设备
300908.SZ,仲景食品,食品
300909.SZ,汇创达,元器件
300910.SZ,瑞丰新材,化工原料
300911.SZ,亿田智能,家用电器
300912.SZ,凯龙高科,汽车配件
300913.SZ,兆龙互连,通信设备
300915.SZ,海融科技,乳制品
300916.SZ,朗特智能,元器件
300917.SZ,特发服务,房产服务
300918.SZ,南山智尚,纺织
300919.SZ,中伟股份,电气设备
300920.SZ,润阳科技,塑料
300921.SZ,南凌科技,互联网
300922.SZ,天秦装备,专用机械
300923.SZ,研奥股份,运输设备
300925.SZ,法本信息,软件服务
300926.SZ,博俊科技,汽车配件
300927.SZ,江天化学,化工原料
300928.SZ,华安鑫创,汽车配件
300929.SZ,华骐环保,环境保护
300930.SZ,屹通新材,小金属
300931.SZ,通用电梯,运输设备
300932.SZ,三友联众,电气设备
300933.SZ,中辰股份,电气设备
300935.SZ,盈建科,软件服务
300936.SZ,中英科技,元器件
300937.SZ,药易购,医药商业
300938.SZ,信测标准,电器仪表
300939.SZ,秋田微,元器件
300940.SZ,南极光,元器件
300941.SZ,创识科技,IT设备
300942.SZ,易瑞生物,医疗保健
300943.SZ,春晖智控,机械基件
300945.SZ,曼卡龙,服饰
300946.SZ,恒而达,机械基件
300947.SZ,德必集团,房产服务
300948.SZ,冠中生态,环境保护
300949.SZ,奥雅股份,建筑工程
300950.SZ,德固特,专用机械
300951.SZ,博硕科技,元器件
300952.SZ,恒辉安防,纺织
300953.SZ,震裕科技,电气设备
300955.SZ,嘉亨家化,日用化工
300956.SZ,英力股份,元器件
300957.SZ,贝泰妮,日用化工
300958.SZ,建工修复,环境保护
300959.SZ,线上线下,电信运营
300960.SZ,通业科技,运输设备
300961.SZ,深水海纳,环境保护
300962.SZ,中金辐照,医疗保健
300963.SZ,中洲特材,小金属
300964.SZ,本川智能,元器件
300965.SZ,恒宇信通,航空
300966.SZ,共同药业,化学制药
300967.SZ,晓鸣股份,农业综合
300968.SZ,格林精密,元器件
300969.SZ,恒帅股份,汽车配件
300970.SZ,华绿生物,种植业
300971.SZ,博亚精工,机械基件
300972.SZ,万辰集团,食品
300973.SZ,立高食品,食品
300975.SZ,商络电子,元器件
300976.SZ,达瑞电子,元器件
300977.SZ,深圳瑞捷,建筑工程
300978.SZ,东箭科技,汽车配件
300979.SZ,华利集团,服饰
300980.SZ,祥源新材,塑料
300981.SZ,中红医疗,医疗保健
300982.SZ,苏文电能,建筑工程
300983.SZ,尤安设计,建筑工程
300984.SZ,金沃股份,机械基件
300985.SZ,致远新能,汽车配件
300986.SZ,志特新材,建筑工程
300987.SZ,川网传媒,互联网
300988.SZ,津荣天宇,机械基件
300989.SZ,蕾奥规划,建筑工程
300990.SZ,同飞股份,专用机械
300991.SZ,创益通,元器件
300992.SZ,泰福泵业,机械基件
300993.SZ,玉马科技,家居用品
300994.SZ,久祺股份,文教休闲
300995.SZ,奇德新材,塑料
300996.SZ,普联软件,软件服务
300997.SZ,欢乐家,软饮料
300998.SZ,宁波方正,专用机械
300999.SZ,金龙鱼,食品
301000.SZ,肇民科技,汽车配件
301001.SZ,凯淳股份,互联网
301002.SZ,崧盛股份,电气设备
301003.SZ,江苏博云,塑料
301004.SZ,嘉益股份,家居用品
301005.SZ,超捷股份,汽车配件
301006.SZ,迈拓股份,电器仪表
301007.SZ,德迈仕,汽车配件
301008.SZ,宏昌科技,家用电器
301009.SZ,可靠股份,造纸
301010.SZ,晶雪节能,其他建材
301011.SZ,华立科技,文教休闲
301012.SZ,扬电科技,电气设备
301013.SZ,利和兴,专用机械
301015.SZ,百洋医药,医药商业
301016.SZ,雷尔伟,运输设备
301017.SZ,漱玉平民,医药商业
301018.SZ,申菱环境,专用机械
301019.SZ,宁波色母,塑料
301020.SZ,密封科技,汽车配件
301021.SZ,英诺激光,专用机械
301022.SZ,海泰科,专用机械
301023.SZ,江南奕帆,电气设备
301024.SZ,霍普股份,建筑工程
301025.SZ,读客文化,出版业
301026.SZ,浩通科技,小金属
301027.SZ,华蓝集团,建筑工程
301028.SZ,东亚机械,专用机械
301029.SZ,怡合达,专用机械
301030.SZ,仕净科技,环境保护
301031.SZ,中熔电气,电气设备
301032.SZ,新柴股份,工程机械
301033.SZ,迈普医学,医疗保健
301035.SZ,润丰股份,农药化肥
301036.SZ,双乐股份,染料涂料
301037.SZ,保立佳,染料涂料
301038.SZ,深水规院,建筑工程
301039.SZ,中集车辆,汽车整车
301040.SZ,中环海陆,机械基件
301041.SZ,金百泽,元器件
301042.SZ,安联锐视,IT设备
301043.SZ,绿岛风,机械基件
301045.SZ,天禄科技,元器件
301046.SZ,能辉科技,建筑工程
301047.SZ,义翘神州,生物制药
301048.SZ,金鹰重工,运输设备
301049.SZ,超越科技,环境保护
301050.SZ,雷电微力,航空
301051.SZ,信濠光电,元器件
301052.SZ,果麦文化,出版业
301053.SZ,远信工业,专用机械
301055.SZ,张小泉,家居用品
301056.SZ,森赫股份,运输设备
301057.SZ,汇隆新材,化纤
301058.SZ,中粮科工,建筑工程
301059.SZ,金三江,化工原料
301060.SZ,兰卫医学,医疗保健
301061.SZ,匠心家居,家居用品
301062.SZ,上海艾录,广告包装
301063.SZ,海锅股份,电气设备
301065.SZ,本立科技,化学制药
301066.SZ,万事利,纺织
301067.SZ,显盈科技,元器件
301068.SZ,大地海洋,环境保护
301069.SZ,凯盛新材,化工原料
301070.SZ,开勒股份,机械基件
301071.SZ,力量钻石,矿物制品
301072.SZ,中捷精工,汽车配件
301073.SZ,君亭酒店,酒店餐饮
301075.SZ,多瑞医药,化学制药
301076.SZ,新瀚新材,化工原料
301077.SZ,星华新材,化工原料
301078.SZ,孩子王,其他商业
301079.SZ,邵阳液压,机械基件
301080.SZ,百普赛斯,生物制药
301081.SZ,严牌股份,环境保护
301082.SZ,久盛电气,电气设备
301083.SZ,百胜智能,专用机械
301085.SZ,亚康股份,软件服务
301086.SZ,鸿富瀚,元器件
301087.SZ,可孚医疗,医疗保健
301088.SZ,戎美股份,服饰
301089.SZ,拓新药业,化学制药
301090.SZ,华润材料,化工原料
301091.SZ,深城交,建筑工程
301092.SZ,争光股份,化工原料
301093.SZ,华兰股份,医疗保健
301095.SZ,广立微,半导体
301096.SZ,百诚医药,医疗保健
301097.SZ,天益医疗,医疗保健
301098.SZ,金埔园林,建筑工程
301099.SZ,雅创电子,元器件
301100.SZ,风光股份,化工原料
301101.SZ,明月镜片,文教休闲
301102.SZ,兆讯传媒,广告包装
301103.SZ,何氏眼科,医疗保健
301105.SZ,鸿铭股份,专用机械
301106.SZ,骏成科技,元器件
301107.SZ,瑜欣电子,机械基件
301108.SZ,洁雅股份,日用化工
301109.SZ,军信股份,环境保护
301110.SZ,青木科技,互联网
301111.SZ,粤万年青,中成药
301112.SZ,信邦智能,专用机械
301113.SZ,雅艺科技,家居用品
301115.SZ,联检科技,建筑工程
301116.SZ,益客食品,食品
301117.SZ,佳缘科技,软件服务
301118.SZ,恒光股份,化工原料
301119.SZ,正强股份,汽车配件
301120.SZ,新特电气,电气设备
301121.SZ,紫建电子,电气设备
301122.SZ,采纳股份,医疗保健
301123.SZ,奕东电子,元器件
301125.SZ,腾亚精工,机械基件
301126.SZ,达嘉维康,医药商业
301127.SZ,武汉天源,环境保护
301128.SZ,强瑞技术,专用机械
301129.SZ,瑞纳智能,电器仪表
301130.SZ,西点药业,化学制药
301131.SZ,聚赛龙,塑料
301132.SZ,满坤科技,元器件
301133.SZ,金钟股份,汽车配件
301135.SZ,瑞德智能,元器件
301136.SZ,招标股份,建筑工程
301137.SZ,哈焊华通,机械基件
301138.SZ,华研精机,专用机械
301139.SZ,元道通信,通信设备
301141.SZ,中科磁业,矿物制品
301148.SZ,嘉戎技术,环境保护
301149.SZ,隆华新材,化工原料
301150.SZ,中一科技,电气设备
301151.SZ,冠龙节能,机械基件
301152.SZ,天力锂能,小金属
301153.SZ,中科江南,软件服务
301155.SZ,海力风电,电气设备
301156.SZ,美农生物,饲料
301157.SZ,华塑科技,电气设备
301158.SZ,德石股份,专用机械
301159.SZ,三维天地,软件服务
301160.SZ,翔楼新材,机械基件
301161.SZ,唯万密封,工程机械
301162.SZ,国能日新,软件服务
301163.SZ,宏德股份,电气设备
301165.SZ,锐捷网络,通信设备
301166.SZ,优宁维,医药商业
301167.SZ,建研设计,建筑工程
301168.SZ,通灵股份,电气设备
301169.SZ,零点有数,文教休闲
301170.SZ,锡南科技,汽车配件
301171.SZ,易点天下,互联网
301172.SZ,君逸数码,软件服务
301173.SZ,毓恬冠佳,汽车配件
301175.SZ,中科环保,环境保护
301176.SZ,逸豪新材,元器件
301177.SZ,迪阿股份,服饰
301178.SZ,天亿马,软件服务
301179.SZ,泽宇智能,软件服务
301180.SZ,万祥科技,元器件
301181.SZ,标榜股份,汽车配件
301182.SZ,凯旺科技,元器件
301183.SZ,东田微,元器件
301185.SZ,鸥玛软件,软件服务
301186.SZ,超达装备,专用机械
301187.SZ,欧圣电气,家用电器
301188.SZ,力诺药包,玻璃
301189.SZ,奥尼电子,IT设备
301190.SZ,善水科技,染料涂料
301191.SZ,菲菱科思,通信设备
301192.SZ,泰祥股份,汽车配件
301193.SZ,家联科技,家居用品
301195.SZ,北路智控,软件服务
301196.SZ,唯科科技,专用机械
301197.SZ,工大科雅,软件服务
301198.SZ,喜悦智行,塑料
301199.SZ,迈赫股份,专用机械
301200.SZ,大族数控,专用机械
301201.SZ,诚达药业,生物制药
301202.SZ,朗威股份,机械基件
301203.SZ,国泰环保,环境保护
301205.SZ,联特科技,通信设备
301206.SZ,三元生物,食品
301207.SZ,华兰疫苗,生物制药
301208.SZ,中亦科技,软件服务
301209.SZ,联合化学,染料涂料
301210.SZ,金杨股份,电气设备
301211.SZ,亨迪药业,化学制药
301212.SZ,联盛化学,化工原料
301213.SZ,观想科技,软件服务
301215.SZ,中汽股份,汽车服务
301216.SZ,万凯新材,化工原料
301217.SZ,铜冠铜箔,元器件
301218.SZ,华是科技,软件服务
301219.SZ,腾远钴业,小金属
301220.SZ,亚香股份,化工原料
301221.SZ,光庭信息,软件服务
301222.SZ,浙江恒威,电气设备
301223.SZ,中荣股份,广告包装
301225.SZ,恒勃股份,汽车配件
301226.SZ,祥明智能,电气设备
301227.SZ,森鹰窗业,家居用品
301228.SZ,实朴检测,电器仪表
301229.SZ,纽泰格,汽车配件
301230.SZ,泓博医药,生物制药
301231.SZ,荣信文化,出版业
301232.SZ,飞沃科技,机械基件
301233.SZ,盛帮股份,汽车配件
301234.SZ,五洲医疗,医疗保健
301235.SZ,华康洁净,医疗保健
301236.SZ,软通动力,软件服务
301237.SZ,和顺科技,塑料
301238.SZ,瑞泰新材,化工原料
301239.SZ,普瑞眼科,医疗保健
301246.SZ,宏源药业,化学制药
301248.SZ,杰创智能,软件服务
301251.SZ,威尔高,元器件
301252.SZ,同星科技,机械基件
301255.SZ,通力科技,机械基件
301256.SZ,华融化学,化工原料
301257.SZ,普蕊斯,医疗保健
301258.SZ,富士莱,化学制药
301259.SZ,艾布鲁,环境保护
301260.SZ,格力博,专用机械
301261.SZ,恒工精密,机械基件
301262.SZ,海看股份,影视音像
301263.SZ,泰恩康,医药商业
301265.SZ,华新环保,环境保护
301266.SZ,宇邦新材,电气设备
301267.SZ,华厦眼科,医疗保健
301268.SZ,铭利达,机械基件
301269.SZ,华大九天,半导体
301270.SZ,汉仪股份,软件服务
